username;giorno;mese;anno;orario;retweets;favorites;text;operatore;label
ilgianlu68;2016-01-27;2016-01;2016;10:44;0;0;@ VodafoneIT segnalo che già da diversi giorni lungo la linea gr-roma ci sono tantissimi vuoti di segnale. C'è qualche nuova problematica?;VODAFONE;D
sunsetbay83;2016-01-27;2016-01;2016;07:27;0;0;@ VodafoneIT è possibile avere il 4G su sim dati con attiva Internet 1 anno 3GB (69€)?;VODAFONE;D
adriano_sanca;2016-01-26;2016-01;2016;17:44;0;0;@ VodafoneIT Come faccio a provare la Vodafone station per avvalermi dei 14 giorni di prova se ci vogliono fino a 30 giorni per la linea?;VODAFONE;D
Hardmark;2016-01-26;2016-01;2016;16:16;0;0;@ VodafoneIT ho attivato stamattina la linea con voi, ora cosa devo fare per avere @SkyOnline gratis per un anno?;VODAFONE;D
alfbrunow;2016-01-26;2016-01;2016;16:06;0;0;@ VodafoneIT Mi avete consumato a fuoco lento,nonostante ho rinunciato ai vs servizi immediatamente, ora mi trovo ad avere il vs modem...;VODAFONE;D
GieiFant;2016-01-26;2016-01;2016;15:06;0;0;"@ VodafoneIT grazie, c'è scritto""La pratica ha subito un rallentamento.Attendi la visita del Tecnico"". Ma il tracking del modem?";VODAFONE;D
angy_sat;2016-01-26;2016-01;2016;14:15;0;0;@ VodafoneIT chiamate commerciali su numero casa. Da novembre e già segnalato ogni volta.;VODAFONE;D
erreffe3i;2016-01-26;2016-01;2016;12:24;0;0;@ VodafoneIT dopo aver consultato vi ho consultati! non esiste solo chiamate e sms? grazie;VODAFONE;D
Cosiminno;2016-01-26;2016-01;2016;11:49;0;0;@ VodafoneIT adesso sembra meglio! Sicuramente non riuscivo a navigare, chiamare non ho provato! Questi tweet sono inviati da mobile!;VODAFONE;D
Eagle90Matt;2016-01-26;2016-01;2016;11:40;0;0;@ VodafoneIT buongiorno, ho problemi con la rete da ieri pomeriggio e non riesco ne a navigare su internet ne ad inviare sms.;VODAFONE;D
Cosiminno;2016-01-26;2016-01;2016;10:42;0;0;@ VodafoneIT ma ci sono problemi di rete a Milano?;VODAFONE;D
martinacoral;2016-01-25;2016-01;2016;23:55;0;0;@ VodafoneIT non funziona Wi-Fi (Pordenone) ne sapete qualcosa? Telefilm a metà.;VODAFONE;D
crysadya;2016-01-25;2016-01;2016;23:28;0;0;@ VodafoneIT salve.la wind mi hanno mandato un SMS di passare da loro e mi danno 1000 minute 1000 sms e 3gb di internet a soli 9 euro;VODAFONE;D
luca_depalma;2016-01-25;2016-01;2016;20:05;0;0;@ VodafoneIT [...] consigliato di chiamare il 190 ma non ho un numero Vodafone. Ho ricevuto chiamate e messaggi da vostri operatori! [...];VODAFONE;D
joaninhasid;2016-01-25;2016-01;2016;18:03;0;0;@ VodafoneIT no, adesso non ho proprio linea sulla station...;VODAFONE;D
joaninhasid;2016-01-25;2016-01;2016;17:54;0;0;@ VodafoneIT fatto prima a chiamare il 190...;VODAFONE;D
joaninhasid;2016-01-25;2016-01;2016;17:23;0;0;@ VodafoneIT ci risiamo...Niente wifi e nemmeno linea telefonica...;VODAFONE;D
francescoluzi;2016-01-25;2016-01;2016;16:43;0;0;@ VodafoneIT dimmelo te il numero dal quale chiamate, scienziati! voi lo sapete ridicoli ipocriti;VODAFONE;D
RossanaSalerno;2016-01-25;2016-01;2016;16:08;0;0;@ VodafoneIT problemi rete zona Trento! Nessun segnale! Help!;VODAFONE;D
MauriPaolillo;2016-01-25;2016-01;2016;14:03;0;0;@ VodafoneIT risposta non soddisfacente!!! l'utilizzatore è ipovedente ed il cellulare in questione non è abilitato ad internet!!;VODAFONE;D
sabyna13;2016-01-25;2016-01;2016;13:54;0;0;@ VodafoneIT ho internet box.Ho riscontrato che da ieri il prob c è se connetto piu di un dispositivo anche se potrei connetterne fino a 4;VODAFONE;D
MartinMystere63;2016-01-25;2016-01;2016;13:27;0;0;@ VodafoneIT ciao vorrei sapere se ci sono offerte x la linea di casa x chi è cliente Vodafone.;VODAFONE;D
sirmacs;2016-01-25;2016-01;2016;12:09;0;0;@ VodafoneIT Sul mobile, telefonate e SMS per la linea fissa cui non sono interessato. Grazie e buon lavoro.;VODAFONE;D
Diego_Zio_T;2016-01-25;2016-01;2016;11:38;0;0;@ VodafoneIT sono già stato contattato mezz'ora fa ma era per una nuova linea . Io necessito di un trasloco;VODAFONE;D
maxulivieri;2016-01-25;2016-01;2016;10:43;0;0;@ VodafoneIT voi mi avete chiamato che la mia linea era adatta poi viene il tecnico e dice di no. Le spiegazioni sono in privato. Grazie.;VODAFONE;D
sabyna13;2016-01-25;2016-01;2016;07:48;0;0;@ VodafoneIT buongiorno. È da ieri sera che il wifi risulta molto lento. Ci sono guasti? Zona prov. Viterbo. Grazie;VODAFONE;D
G_daddo;2016-01-23;2016-01;2016;16:43;0;0;@ VodafoneIT potete chiamare voi il negozio e fargli capire che devono attivarlo? Non trovaro un negozio disponibile ho altra sim Vodafone;VODAFONE;D
MicheledAlena;2016-01-23;2016-01;2016;14:00;0;0;vergognoso. ho chiesto trasloco di linea e aspettato 1 mese. chiamo oggi e dicono di rifare la pratica e aspettare altro mese. @ VodafoneIT;VODAFONE;D
Diego_Zio_T;2016-01-23;2016-01;2016;13:15;0;0;@ VodafoneIT buongiorno , avrei necessità di comunicare con un operatore per un trasloco linea che è in sospeso;VODAFONE;D
MirkoMegli;2016-01-23;2016-01;2016;13:06;0;0;@ VodafoneIT Il traffico internet della Special 1000min 3Gb è 4G/LTE oppure è necessario attivare l'opzione Vodafone Exclusive? Grazie!;VODAFONE;D
juventino1034;2016-01-23;2016-01;2016;12:52;0;0;"@ VodafoneIT non ho internet più. cosa succede. ""connessione limitata"" già spento e riavviato ma niente..";VODAFONE;D
ArT9it;2016-01-23;2016-01;2016;12:40;0;0;@ VodafoneIT buongiorno, ho la mail in down dall'11 gennaio. Che succede?;VODAFONE;D
iphonemax5s;2016-01-23;2016-01;2016;10:04;0;0;@ VodafoneIT buongiorno ho un piccolo problema con la sim dati è possibile poter parlare con un operatore se e si vi do il num rete fissa;VODAFONE;D
gicade1;2016-01-23;2016-01;2016;10:03;0;0;@ VodafoneIT la spia di accensione è accesa le altre due lampeggiano per un po poi si spengono;VODAFONE;D
Storytellerxy;2016-01-23;2016-01;2016;09:39;0;0;"@ VodafoneIT credo proprio che i vostri colleghi del call center mi hanno truffato. 2 operatori mi hanno detto che ""Internet è illimitato"";;@;;""690816220468252672";VODAFONE;D
Storytellerxy;2016-01-23;2016-01;2016;09:30;0;0;@ VodafoneIT Andai a ritirare la sim e mi è stato detto che finiti i 2Gb non avrei avuto più connessione, e a me internet serve!;VODAFONE;D
peppebusia;2016-01-23;2016-01;2016;08:21;0;0;@ VodafoneIT Buongiorno è da qualche giorno che ho problemi con gli sms, me li invia dopo 4 ore se va bene...con copertura buona;VODAFONE;D
marcozanellictu;2016-01-22;2016-01;2016;21:43;0;0;@ VodafoneIT come faccio a chiamare il numero per verificare lo stato della mia pratica se non ho linea nella mia sim? E per ricaricare?;VODAFONE;D
FaithCompassion;2016-01-22;2016-01;2016;21:10;0;0;"@ VodafoneIT E lavorare, chiamare un numero occupato rifacendo il numero sul disco 77 volte:-(((( a volte per ore? God bless the HiTech;-)";VODAFONE;D
teostarr;2016-01-22;2016-01;2016;19:26;0;0;@ VodafoneIT ho chiesto di sostituire la sim perché la pensavo guasta,ma mi dicono che è un problema Vodafone e quindi non mi cambiano la SIM;VODAFONE;D
stefbassi;2016-01-22;2016-01;2016;18:21;0;0;@ VodafoneIT COSÌ NON SI PUÒ ANDARE AVANTI. SEGNALATI SVARIATI GUASTI MA NIENTE! E anche in pvt non risolvono;VODAFONE;D
joaninhasid;2016-01-22;2016-01;2016;15:51;0;0;@ VodafoneIT oltre la mia,la wifivodafone.Ma appena avvio il wifi mi dice che è impossibile connettersi a causa di un disservizio sulla linea;VODAFONE;D
joaninhasid;2016-01-22;2016-01;2016;14:45;0;0;@ VodafoneIT wifi ballerino da stamattina...Problemi su Forlì? O solo con me? Ecco il cod.cliente 1.3304847;VODAFONE;D
MatteoCorreani;2016-01-22;2016-01;2016;12:38;0;0;@ VodafoneIT se faccio una Sim Dati su Internet in quanto tempo arriva a casa?;VODAFONE;D
FedeVenefica;2016-01-22;2016-01;2016;12:28;0;0;@ VodafoneIT Certo, altrimenti non vi avrei scritto XD nel frattempo la linea è tornata comunque :);VODAFONE;D
SimonArgento;2016-01-22;2016-01;2016;12:25;0;0;@ VodafoneIT non attiva i servizi,non fornisce assistenza però ti manda la fattura a saldo dei disservizi e per il loro silenzio. # corecom;VODAFONE;D
Misterdrum;2016-01-22;2016-01;2016;12:17;0;0;@ VodafoneIT non riesco a disattivare la linea continuo a ricevere addebito. VERGOGA!;VODAFONE;D
vittorioso;2016-01-22;2016-01;2016;11:54;0;0;@ VodafoneIT ieri ho parlato con operatrice gentilissima, mi ha messo opzione Internet a consumo (2€ 200 MB) ma non la vedo in app my vod;VODAFONE;D
violetstraw;2016-01-22;2016-01;2016;10:43;0;0;@ VodafoneIT si ma inizialmente doveva essere risolvibile in 5-6h poi 24h e oggi sono al terzo giorno senza linea del telefono e connessione.;VODAFONE;D
FedeVenefica;2016-01-22;2016-01;2016;10:26;0;0;@ VodafoneIT Salve, è da ieri che non mi funziona la rete dati sul cellulare, sono a Roma, c'è qualche problema con la linea?;VODAFONE;D
luca_capparelli;2016-01-21;2016-01;2016;22:44;0;0;@ VodafoneIT ciao! Mi avevate contattato per rientrare in vodafone gratis con la special 1000 ma è cascata la linea, potete ricontattarmi?;VODAFONE;D
AndreaDibbe;2016-01-21;2016-01;2016;20:21;0;0;@ VodafoneIT ho visto solo adesso che si tratta internet e mia madre non ha nemmeno il piano dati;VODAFONE;D
andyjuve93;2016-01-21;2016-01;2016;17:05;0;0;@ VodafoneIT salve...è da circa una settimana a questa parte che la mia linea (che dovrebbe andare a 20MB) va a meno di 1...esigo supporto!!!;VODAFONE;D
MandriniG;2016-01-21;2016-01;2016;16:45;0;0;@ VodafoneIT secondo il sito la mia linea e sino 20 mega giustopic.twitter.com/ImBZjoobiR;VODAFONE;D
marcantonio0798;2016-01-21;2016-01;2016;15:15;0;0;@ VodafoneIT Salve, ho provato a chiamare il numero da voi fornito ma la segreteria mi dice che questo non è attivo.;VODAFONE;D
SuperDani47;2016-01-21;2016-01;2016;14:13;0;0;@ VodafoneIT ho fatto richiesta di abbonamento per linea fissa. Oggi dovevano uscire tecnici Telecom per allaccio ma non sono venuti!;VODAFONE;D
silviu052;2016-01-21;2016-01;2016;11:52;0;0;@ VodafoneIT ieri sera l'internet ha smesso di funzionare. non riesco a chiedere assistenza tramite l'apppic.twitter.com/1oul1VV4Zt;VODAFONE;D
cosimodivi;2016-01-21;2016-01;2016;11:45;0;0;@ VodafoneIT Salve, come faccio a segnalare una zona in città con problemi di connessione Mobile?;VODAFONE;D
FenielloStefano;2016-01-21;2016-01;2016;10:54;0;0;@ VodafoneIT non avendo risolto la problematica sulla mia Vodafone station,prorogate lo sconto del 50% sulla linea?;VODAFONE;D
papela17;2016-01-21;2016-01;2016;10:47;0;0;@ VodafoneIT sì ho riavviato ma non va ugualmente. Con wifi invece riesco a navigare. Mi trovo a Roma;VODAFONE;D
belenyellow;2016-01-21;2016-01;2016;10:23;0;0;@ VodafoneIT Ciao ragazzi, avrei bisogno di attivare Mobile Internet,non riesco ad accedere all'area personale. Mi aiutate? Vi ho scritto DM;VODAFONE;D
GemmaLauropoli;2016-01-21;2016-01;2016;10:08;0;0;@ VodafoneIT ok... sono molto indecisa se passare con voi x internet casa, leggo commenti disastrosi x lentezza linea e invio nuovo modem;VODAFONE;D
papela17;2016-01-21;2016-01;2016;09:54;0;0;@ VodafoneIT ciao, da ieri sono tornata in # Vodafone ma da oggi non mi funziona internet al cellulare...ci sono problemi di rete? Grazie;VODAFONE;D
HashtagHilary;2016-01-20;2016-01;2016;19:08;0;0;@ VodafoneIT Porto Torres, provincia di Sassari! Ho la 20 Mega, ma oggi la linea va a 3 mega :(;VODAFONE;D
fabbon82;2016-01-20;2016-01;2016;18:32;0;0;@ VodafoneIT vivo a Roma, la velocità della connessione internet è crollata negli ultimi giorni. dai 4mbps soliti, sono passato a 2. Come mai;VODAFONE;D
valentinadigrav;2016-01-20;2016-01;2016;18:02;0;0;@ VodafoneIT in realtà no perché è da una sett che stiamo senza internet pagando il servizio e parlando con voi ma senza risultato alcuno ..;VODAFONE;D
valentinadigrav;2016-01-20;2016-01;2016;17:47;0;0;@ VodafoneIT siete delle merde ! 40min attesa al 190 per tentare di risolvere un vostro disservizio !! che schifo ...;VODAFONE;D
alexbari;2016-01-20;2016-01;2016;14:49;0;0;@ VodafoneIT si ma non può slittare per 6 volte con tanto di messaggi e chiamate;VODAFONE;D
paolo_maiellaro;2016-01-20;2016-01;2016;14:43;0;0;@ VodafoneIT buongiorno, sto riscontrando rallentamenti sulla connessione 4g. Cosa succede?;VODAFONE;D
talktomao;2016-01-20;2016-01;2016;14:15;0;0;"@ VodafoneIT non riesco proprio a connettermi in internet ;(";VODAFONE;D
talktomao;2016-01-20;2016-01;2016;14:06;0;0;@ VodafoneIT non riesco a collegarmi ad internet;VODAFONE;D
GiorgioFornaci;2016-01-20;2016-01;2016;13:44;0;0;@ VodafoneIT @ GiorgioFornaci Si, avevo aperto una segnalazione, comunque sono tornate sia la linea voce che dati. Grazie.;VODAFONE;D
talktomao;2016-01-20;2016-01;2016;11:19;0;0;@ VodafoneIT ho problemi con la navigazione internet su numero appena portato da altro operatore. Apn corretti. Mi contattate? Grazie!!!;VODAFONE;D
cinziav65;2016-01-20;2016-01;2016;07:51;0;0;@ VodafoneIT ciao,non riesco a visualizzare nel sito la mia linea mobile solo quella fissa cosi come nella app sul telefono. come faccio?;VODAFONE;D
LidiaeLuca;2016-01-19;2016-01;2016;20:49;0;0;@ VodafoneIT domani passo al negozio e disattivo l'abbonamento , funziona bene non mi lamento della connessione ma non mi piace pagare di +;VODAFONE;D
giambarombi;2016-01-19;2016-01;2016;19:51;0;0;@ vodafoneit ho già un account # netflix dopo due ore in linea con la loro assistenza mi hanno detto di contattare Voi…;VODAFONE;D
glamis;2016-01-19;2016-01;2016;15:46;0;0;@ VodafoneIT no temo aggiornamento sw abbia cambiato apn. Ho piano internet 1 anno.;VODAFONE;D
glisparrow;2016-01-19;2016-01;2016;15:38;0;0;@ VodafoneIT il comune di Vita è in blackout totale sulle linee mobili Vodafone da domenica;VODAFONE;D
glamis;2016-01-19;2016-01;2016;15:17;0;0;@ VodafoneIT ho avuto molti addebiti per uso apn internet, si può fare qualcosa?;VODAFONE;D
ECBRider;2016-01-19;2016-01;2016;13:15;0;0;"@ VodafoneIT il codice pratica è 84277575 (port. Fastweb). Per disservizi in passato so che ""sollecitare"" Telecom non ha aiutato. Grazie, EC";VODAFONE;D
giangio27;2016-01-19;2016-01;2016;12:12;0;0;"@ VodafoneIT ragazzi come faccio a contattarvi per un ""problema"" su una mia Scheda telefonica collegata al telefono di casa? Grazie";VODAFONE;D
centrocopieplus;2016-01-18;2016-01;2016;20:53;0;0;@ VodafoneIT Continuo ad avere problemi sulla mia linea da settembre 2015 oggi lo speedtest è bruttissimo 0,56 in download;VODAFONE;D
Chris_tasca;2016-01-18;2016-01;2016;18:57;0;0;@ VodafoneIT la mia linea è stata dichiara non migliorabile, e per ciò più operatori mi hanno detto che posso receder senza penali, è vero?;VODAFONE;D
emiolo84;2016-01-18;2016-01;2016;17:54;0;0;@ VodafoneIT ciao ragazzi! Esiste un modo per evitare di farsi chiamare dai call center che propinano pubblicità a tutto spiano? Grazie :);VODAFONE;D
VitoAngele;2016-01-18;2016-01;2016;16:28;0;0;@ VodafoneIT salve, ma c'è un guasto relativo alla linea telefonica a Milano (zona Loreto) ? Telefono e Wi-Fi off da ieri notte;VODAFONE;D
vunapower;2016-01-18;2016-01;2016;16:27;0;0;@ VodafoneIT salve vorrei passare a Vodafone da altro gestore. Chi posso chiamare? Grazie;VODAFONE;D
stylesmakeup;2016-01-18;2016-01;2016;15:54;0;0;@ VodafoneIT ehi è da qualche giorno che non mi funziona la rete, non riesco a chiamare, a ricevere chiamate e navigare in internet con il 4G;VODAFONE;D
valapo;2016-01-18;2016-01;2016;14:49;0;0;@ VodafoneIT Aiuto. Portabilità prevista il 16/01, ancora no segnale. Nessuna soluzione esaustiva dal serv cli # vodafonebusiness # disservizio;VODAFONE;D
SoniaCilente;2016-01-18;2016-01;2016;13:46;0;0;@ VodafoneIT linea mobile. Si la linea va a intermittenza;VODAFONE;D
guidesh;2016-01-18;2016-01;2016;13:21;0;0;@ VodafoneIT in realtà mi riferivo al vecchio booster che si compra e si collega alla propria linea. Dove posso trovarlo?;VODAFONE;D
mighe83;2016-01-18;2016-01;2016;12:20;0;0;@ VodafoneIT il sito internet per la ricarica online non funziona?!;VODAFONE;D
Ele_Fucy;2016-01-18;2016-01;2016;11:57;0;0;@ VodafoneIT Buongiorno da circa due ore non risulta più funzionante la connessione internet da mobile. C'è qualche problema? Grazie;VODAFONE;D
minipaolo;2016-01-18;2016-01;2016;11:44;0;0;@ VodafoneIT Mi potete confermare che il Nexus 6p funziona in VoLTE sulle vs reti? Quindi le chiamate restano in 4G (ove possibile)?;VODAFONE;D
lucawheila;2016-01-18;2016-01;2016;11:35;0;0;@ VodafoneIT mi hanno già chiamato dicendo che loro non possono farci niente e di chiamare il commerciale, che ho chiamato e mi ha passato!!!;VODAFONE;D
Arudo_Tokugawa;2016-01-18;2016-01;2016;08:26;0;0;@ VodafoneIT disconnessione internet a Bari dalle 17:00 del 17/01;VODAFONE;D
bznein;2016-01-18;2016-01;2016;08:23;0;0;@ VodafoneIT Stamattina impossibilità di usare rete dati a Genova. Ci sono problemi noti sulla linea? Grazie;VODAFONE;D
SoniaCilente;2016-01-17;2016-01;2016;19:18;0;0;@ VodafoneIT segnalo mancanza di linea internet a Gorizia. Grazie!;VODAFONE;D
Mcpaders;2016-01-17;2016-01;2016;10:51;0;0;@ VodafoneIT Buongiorno, su Sanluri (VS), non riesco a telefonare e ricevere. Potete verificare ? Grazie;VODAFONE;D
Fibietto4;2016-01-16;2016-01;2016;15:07;0;0;@ VodafoneIT Vodafone Mobile Wi-Fi R216-Z. Questo avviene sporadicamente, senza che sia stata modificata alcuna impostazione e sugli CONTINUA;VODAFONE;D
elesar81;2016-01-16;2016-01;2016;14:09;0;0;@ VodafoneIT mi dispiace veramente avere problemi di velocità linea perché con voi mi trovo benissimo. Ma non riesco a lavorare;VODAFONE;D
elesar81;2016-01-16;2016-01;2016;13:45;0;0;@ VodafoneIT si tratta dei risultati della misura della qualità del servizio di accesso ad internet da postazione fissa della AGCOM;VODAFONE;D
ormai72;2016-01-16;2016-01;2016;12:59;0;0;@ VodafoneIT si tratta di un aggiornamento tariffario per una linea aziendale e non per un privato. Se necessario invio dati tramite DM;VODAFONE;D
anardolillo1980;2016-01-16;2016-01;2016;11:06;0;0;@ VodafoneIT Buongiorno vi contatto da Venafro in provincia di Isernia...da ieri la vostra rete non funziona!! che succede ??? grazie;VODAFONE;D
laprugna;2016-01-16;2016-01;2016;09:50;0;0;@ VodafoneIT Ciao, ho ricevuto questo SMS, ma riesco comunque a chiamare/inviare sms/navigare. Come mai?pic.twitter.com/VKHNl5sGK6;VODAFONE;D
lucabattanta;2016-01-16;2016-01;2016;09:34;2;0;@ VodafoneIT mi potreste chiamare per risolvere le questioni sulla Vodafone station e sui consensi privacy ? Grazie;VODAFONE;D
60Mare;2016-01-15;2016-01;2016;21:55;0;0;@ VodafoneIT sono passata a Vodafone da 2 giorni ma non riesco a chiamare e a mandare sms funziona solo la connessione Wi-Fi;VODAFONE;D
francescolisi97;2016-01-15;2016-01;2016;18:36;0;0;@ VodafoneIT annuncia # RelaxSOLOOLINEinternet4G: 15 GB al mese e streaming cinema a 149€ l'anno! # Android # androidani http://www.androidiani.com/news/vodafone-annuncia-1-anno-4g-15-gb-al-mese-e-1-anno-di-cinema-a-149e-275295 …;VODAFONE;D
Tommyramp;2016-01-15;2016-01;2016;17:47;0;1;@ VodafoneIT mi è stato detto che ho il 90% di connessione satura con i dispositivi spenti/ standby.. Forse c'è qualche problema!;VODAFONE;D
lucabattanta;2016-01-15;2016-01;2016;15:23;0;0;@ VodafoneIT ok chiamatemi che risolviamo le due questioni :-);VODAFONE;D
lucabattanta;2016-01-15;2016-01;2016;14:30;0;0;@ VodafoneIT vorrei togliere qualsiasi consenso di diffusione dei dati poiché numero non è sull'elenco ma call center continuano a chiamare;VODAFONE;D
lucabattanta;2016-01-15;2016-01;2016;14:28;0;0;@ VodafoneIT a seguito black out Vodafone station ha perso alcune impostazioni e l'attivazione di Wi-Fi community .Potete risolvere?Grazie;VODAFONE;D
